2023.10.13,02:30,0.63159,0.63173,0.63149,0.63159,676
2023.10.13,02:45,0.63159,0.63173,0.63149,0.63150,604
2023.10.13,03:00,0.63149,0.63187,0.63148,0.63165,1294
2023.10.13,03:15,0.63166,0.63195,0.63157,0.63184,1158
2023.10.13,03:30,0.63185,0.63217,0.63182,0.63201,1052
2023.10.13,03:45,0.63201,0.63232,0.63191,0.63206,1179
2023.10.13,04:00,0.63206,0.63240,0.63197,0.63214,1212
2023.10.13,04:15,0.63215,0.63250,0.63209,0.63237,1333
2023.10.13,04:30,0.63237,0.63243,0.63177,0.63214,1909
2023.10.13,04:45,0.63213,0.63263,0.63202,0.63248,1559
2023.10.13,05:00,0.63247,0.63338,0.63222,0.63272,2037
2023.10.13,05:15,0.63271,0.63307,0.63252,0.63254,1195
2023.10.13,05:30,0.63255,0.63265,0.63222,0.63245,994
2023.10.13,05:45,0.63244,0.63266,0.63243,0.63255,957
2023.10.13,06:00,0.63255,0.63292,0.63242,0.63252,988
2023.10.13,06:15,0.63252,0.63269,0.63228,0.63242,1118
2023.10.13,06:30,0.63243,0.63276,0.63240,0.63273,817
2023.10.13,06:45,0.63272,0.63285,0.63259,0.63265,746
2023.10.13,07:00,0.63265,0.63265,0.63223,0.63249,776
2023.10.13,07:15,0.63249,0.63269,0.63246,0.63256,775
2023.10.13,07:30,0.63256,0.63256,0.63221,0.63236,707
2023.10.13,07:45,0.63236,0.63250,0.63147,0.63156,1167
2023.10.13,08:00,0.63155,0.63185,0.63149,0.63182,1133
2023.10.13,08:15,0.63182,0.63195,0.63160,0.63176,974
2023.10.13,08:30,0.63178,0.63212,0.63175,0.63177,1229
2023.10.13,08:45,0.63177,0.63213,0.63172,0.63212,1157
2023.10.13,09:00,0.63210,0.63211,0.63130,0.63138,1530
2023.10.13,09:15,0.63137,0.63149,0.63096,0.63134,1479
2023.10.13,09:30,0.63134,0.63172,0.63122,0.63164,1360
2023.10.13,09:45,0.63161,0.63170,0.63136,0.63155,1528
2023.10.13,10:00,0.63154,0.63220,0.63144,0.63211,2458
2023.10.13,10:15,0.63210,0.63255,0.63182,0.63252,2331
2023.10.13,10:30,0.63252,0.63267,0.63230,0.63253,2026
2023.10.13,10:45,0.63252,0.63268,0.63241,0.63254,1596
2023.10.13,11:00,0.63253,0.63311,0.63235,0.63290,2090
2023.10.13,11:15,0.63290,0.63293,0.63250,0.63282,1838
2023.10.13,11:30,0.63282,0.63287,0.63206,0.63217,2185
2023.10.13,11:45,0.63217,0.63234,0.63204,0.63213,1822
2023.10.13,12:00,0.63211,0.63212,0.63143,0.63155,1674
2023.10.13,12:15,0.63154,0.63188,0.63144,0.63169,1825
2023.10.13,12:30,0.63170,0.63183,0.63141,0.63149,1352
2023.10.13,12:45,0.63148,0.63159,0.63081,0.63117,2104
2023.10.13,13:00,0.63118,0.63154,0.63096,0.63106,2054
2023.10.13,13:15,0.63106,0.63132,0.63063,0.63068,1606
2023.10.13,13:30,0.63067,0.63094,0.63045,0.63079,1456
2023.10.13,13:45,0.63078,0.63112,0.63047,0.63087,1797
2023.10.13,14:00,0.63087,0.63136,0.63075,0.63127,1985
2023.10.13,14:15,0.63126,0.63155,0.63100,0.63151,1529
2023.10.13,14:30,0.63150,0.63181,0.63131,0.63143,1804
2023.10.13,14:45,0.63143,0.63192,0.63110,0.63162,2103
2023.10.13,15:00,0.63163,0.63203,0.63129,0.63142,2438
2023.10.13,15:15,0.63141,0.63229,0.63117,0.63224,1748
2023.10.13,15:30,0.63222,0.63283,0.63218,0.63258,2275
2023.10.13,15:45,0.63259,0.63272,0.63222,0.63252,1984
2023.10.13,16:00,0.63252,0.63276,0.63196,0.63196,2027
2023.10.13,16:15,0.63196,0.63203,0.63122,0.63157,1892
2023.10.13,16:30,0.63158,0.63216,0.63132,0.63133,2421
2023.10.13,16:45,0.63133,0.63226,0.63121,0.63171,1961
2023.10.13,17:00,0.63171,0.63194,0.63089,0.63123,2809
2023.10.13,17:15,0.63121,0.63128,0.63054,0.63064,2333
2023.10.13,17:30,0.63064,0.63125,0.62988,0.62992,2192
2023.10.13,17:45,0.62990,0.62996,0.62907,0.62942,2061
2023.10.13,18:00,0.62941,0.62954,0.62884,0.62908,1937
2023.10.13,18:15,0.62907,0.62941,0.62887,0.62932,1656
2023.10.13,18:30,0.62932,0.62962,0.62916,0.62944,1517
2023.10.13,18:45,0.62945,0.62948,0.62855,0.62883,1450
2023.10.13,19:00,0.62885,0.62936,0.62880,0.62921,1406
2023.10.13,19:15,0.62921,0.62950,0.62913,0.62941,1381
2023.10.13,19:30,0.62941,0.62947,0.62910,0.62933,1184
2023.10.13,19:45,0.62933,0.62956,0.62889,0.62932,1223
2023.10.13,20:00,0.62932,0.62944,0.62888,0.62902,1322
2023.10.13,20:15,0.62901,0.62962,0.62898,0.62921,1244
2023.10.13,20:30,0.62920,0.62974,0.62910,0.62972,1241
2023.10.13,20:45,0.62971,0.63001,0.62967,0.62981,1213
2023.10.13,21:00,0.62982,0.62999,0.62963,0.62970,1128
2023.10.13,21:15,0.62969,0.62974,0.62932,0.62942,956
2023.10.13,21:30,0.62943,0.62977,0.62933,0.62946,1208
2023.10.13,21:45,0.62947,0.62979,0.62931,0.62972,1251
2023.10.13,22:00,0.62977,0.63007,0.62963,0.62997,1199
2023.10.13,22:15,0.62998,0.63003,0.62955,0.62962,1148
2023.10.13,22:30,0.62962,0.62995,0.62956,0.62970,1088
2023.10.13,22:45,0.62967,0.62986,0.62966,0.62979,1005
2023.10.13,23:00,0.62979,0.62979,0.62935,0.62953,360
2023.10.13,23:15,0.62953,0.62959,0.62941,0.62957,253
2023.10.13,23:30,0.62957,0.62963,0.62947,0.62959,273
2023.10.13,23:45,0.62957,0.62963,0.62935,0.62955,302
2023.10.16,00:00,0.63008,0.63024,0.62957,0.63007,125
2023.10.16,00:15,0.63021,0.63030,0.63005,0.63024,54
2023.10.16,00:30,0.63029,0.63029,0.62962,0.62992,143
2023.10.16,00:45,0.62998,0.63016,0.62983,0.62984,80
2023.10.16,01:00,0.63000,0.63057,0.62995,0.63045,861
2023.10.16,01:15,0.63045,0.63050,0.63007,0.63045,562
2023.10.16,01:30,0.63046,0.63059,0.63029,0.63036,552
2023.10.16,01:45,0.63034,0.63050,0.63011,0.63042,745
2023.10.16,02:00,0.63043,0.63083,0.63036,0.63069,1005
2023.10.16,02:15,0.63070,0.63086,0.63056,0.63080,922
2023.10.16,02:30,0.63080,0.63084,0.63060,0.63083,748
2023.10.16,02:45,0.63081,0.63106,0.63077,0.63104,841
2023.10.16,03:00,0.63105,0.63120,0.63069,0.63093,1812
2023.10.16,03:15,0.63093,0.63098,0.63045,0.63080,1501
2023.10.16,03:30,0.63079,0.63090,0.63065,0.63072,1088
2023.10.16,03:45,0.63073,0.63076,0.63021,0.63024,1251
2023.10.16,04:00,0.63026,0.63140,0.63026,0.63137,1566
2023.10.16,04:15,0.63138,0.63162,0.63116,0.63154,1354
2023.10.16,04:30,0.63155,0.63166,0.63100,0.63147,1990
2023.10.16,04:45,0.63148,0.63180,0.63142,0.63168,1447
2023.10.16,05:00,0.63167,0.63229,0.63144,0.63220,1404
2023.10.16,05:15,0.63219,0.63262,0.63216,0.63245,1206
2023.10.16,05:30,0.63243,0.63251,0.63211,0.63211,1114
2023.10.16,05:45,0.63213,0.63213,0.63169,0.63193,1094
2023.10.16,06:00,0.63195,0.63207,0.63177,0.63181,989
2023.10.16,06:15,0.63182,0.63184,0.63154,0.63169,739
2023.10.16,06:30,0.63168,0.63196,0.63149,0.63192,894
2023.10.16,06:45,0.63192,0.63215,0.63182,0.63211,845
2023.10.16,07:00,0.63212,0.63253,0.63201,0.63241,782
2023.10.16,07:15,0.63242,0.63247,0.63221,0.63235,921
2023.10.16,07:30,0.63235,0.63248,0.63211,0.63222,721
2023.10.16,07:45,0.63223,0.63232,0.63214,0.63220,631
2023.10.16,08:00,0.63220,0.63254,0.63206,0.63245,970
2023.10.16,08:15,0.63244,0.63256,0.63229,0.63254,879
2023.10.16,08:30,0.63254,0.63265,0.63204,0.63208,1128
2023.10.16,08:45,0.63209,0.63232,0.63174,0.63221,1451
2023.10.16,09:00,0.63222,0.63286,0.63184,0.63280,2068
2023.10.16,09:15,0.63281,0.63300,0.63248,0.63255,1977
2023.10.16,09:30,0.63251,0.63316,0.63251,0.63314,1449
2023.10.16,09:45,0.63314,0.63314,0.63242,0.63242,1787
2023.10.16,10:00,0.63240,0.63267,0.63207,0.63250,3153
2023.10.16,10:15,0.63252,0.63261,0.63195,0.63225,2611
2023.10.16,10:30,0.63224,0.63257,0.63200,0.63221,2326
2023.10.16,10:45,0.63222,0.63277,0.63206,0.63258,2185
2023.10.16,11:00,0.63256,0.63278,0.63221,0.63228,2485
2023.10.16,11:15,0.63228,0.63270,0.63209,0.63262,2176
2023.10.16,11:30,0.63261,0.63310,0.63256,0.63296,1568
2023.10.16,11:45,0.63297,0.63309,0.63254,0.63258,1607
2023.10.16,12:00,0.63257,0.63261,0.63228,0.63251,1620
2023.10.16,12:15,0.63252,0.63271,0.63204,0.63233,1592
2023.10.16,12:30,0.63234,0.63263,0.63211,0.63229,1519
2023.10.16,12:45,0.63229,0.63249,0.63210,0.63230,1384
2023.10.16,13:00,0.63229,0.63236,0.63204,0.63214,1236
2023.10.16,13:15,0.63212,0.63262,0.63208,0.63237,1235
2023.10.16,13:30,0.63237,0.63248,0.63203,0.63219,1027
2023.10.16,13:45,0.63218,0.63235,0.63181,0.63184,1218
2023.10.16,14:00,0.63183,0.63187,0.63162,0.63171,1135
2023.10.16,14:15,0.63171,0.63237,0.63171,0.63220,1186
2023.10.16,14:30,0.63221,0.63286,0.63211,0.63284,1284
2023.10.16,14:45,0.63284,0.63294,0.63261,0.63275,1452
2023.10.16,15:00,0.63278,0.63283,0.63224,0.63230,1963
2023.10.16,15:15,0.63231,0.63319,0.63223,0.63244,2487
2023.10.16,15:30,0.63247,0.63287,0.63229,0.63250,1834
2023.10.16,15:45,0.63249,0.63331,0.63247,0.63299,1434
2023.10.16,16:00,0.63300,0.63307,0.63253,0.63281,1461
